Stop_search,Stop_name,Route_long_name,Transport_type,avg_sentiment,avg_rating,main_sentiment
KTM SIMPANG AMPAT,SIMPANG AMPAT,Electric Train Service Padang Besar - Gemas,KTM,0.01764545454545455,3.9318181818181817,Neutral
KTM SLIM RIVER,SLIM RIVER,Electric Train Service Padang Besar - Gemas,KTM,0.0636,3.8461538461538463,Neutral
KTM SRI BINTANG,Sri Bintang,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.0,5.0,Neutral
KTM SRI BINTANG,Sri Bintang,Intercity Shuttle Tumpat - Gemas,KTM,0.0,5.0,Neutral
KTM SRI JAYA,Sri Jaya,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,,,
KTM SRI JAYA,Sri Jaya,Intercity Shuttle Tumpat - Gemas,KTM,,,
KTM SRI MAHLIGAI,Sri Mahligai,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,-0.074,3.5,Neutral
KTM SRI MAHLIGAI,Sri Mahligai,Intercity Shuttle Tumpat - Gemas,KTM,-0.074,3.5,Neutral
KTM SUBANG JAYA,SUBANG JAYA,,KTM,0.08874358974358976,3.965811965811966,Neutral
KTM SUNGAI BULOH,SUNGAI BULUH,,KTM,0.09758074866310161,4.195187165775401,Neutral
KTM SUNGAI BULOH,SUNGAI BULUH,Electric Train Service Padang Besar - Gemas,KTM,0.09758074866310161,4.195187165775401,Neutral
KTM SUNGAI GADUT,SUNGAI GADUT,,KTM,-0.016175925925925927,3.6666666666666665,Neutral
KTM SUNGAI KELADI,Sungai Keladi,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.0,5.0,Neutral
KTM SUNGAI KELADI,Sungai Keladi,Intercity Shuttle Tumpat - Gemas,KTM,0.0,5.0,Neutral
KTM SUNGAI KOYAN,Sungai Koyan,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.030355555555555556,3.2222222222222223,Neutral
KTM SUNGAI KOYAN,Sungai Koyan,Intercity Shuttle Tumpat - Gemas,KTM,0.030355555555555556,3.2222222222222223,Neutral
KTM SUNGAI NAL,Sungai Nal,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.5267,4.0,Positive
KTM SUNGAI NAL,Sungai Nal,Intercity Shuttle Tumpat - Gemas,KTM,0.5267,4.0,Positive
KTM SUNGAI PETANI,SUNGAI PETANI,KTM Butterworth - Padang Besar,KTM,0.10588266085059979,4.206106870229007,Neutral
KTM SUNGAI PETANI,SUNGAI PETANI,Electric Train Service Padang Besar - Gemas,KTM,0.10588266085059979,4.206106870229007,Neutral
KTM SUNGAI SIPUT,SUNGAI SIPUT,KTM Butterworth - Ipoh,KTM,0.21364799999999998,4.08,Neutral
KTM SUNGAI SIPUT,SUNGAI SIPUT,Electric Train Service Padang Besar - Gemas,KTM,0.21364799999999998,4.08,Neutral
KTM SUNGAI SIRIAN,Sungai Sirian,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,,,
KTM SUNGAI SIRIAN,Sungai Sirian,Intercity Shuttle Tumpat - Gemas,KTM,,,
KTM SUNGAI TASIN,Sungai Tasin,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.19063333333333332,4.666666666666667,Neutral
KTM SUNGAI TASIN,Sungai Tasin,Intercity Shuttle Tumpat - Gemas,KTM,0.19063333333333332,4.666666666666667,Neutral
KTM SUNGAI TEMAU,Sungai Temau,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,-0.037,4.25,Neutral
KTM SUNGAI TEMAU,Sungai Temau,Intercity Shuttle Tumpat - Gemas,KTM,-0.037,4.25,Neutral
KTM SUNGKAI,SUNGKAI,Electric Train Service Padang Besar - Gemas,KTM,0.07857647058823529,4.411764705882353,Neutral
KTM TAIPING,Taiping,KTM Butterworth - Ipoh,KTM,0.12342065217391304,4.076086956521739,Neutral
KTM TAIPING,Taiping,Electric Train Service Padang Besar - Gemas,KTM,0.12342065217391304,4.076086956521739,Neutral
KTM TAMAN WAHYU,Taman Wahyu,,KTM,0.06566346153846153,3.480769230769231,Neutral
KTM TANAH MERAH,Tanah Merah,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.16181739130434783,4.3478260869565215,Neutral
KTM TANAH MERAH,Tanah Merah,Intercity Shuttle Tumpat - Gemas,KTM,0.16181739130434783,4.3478260869565215,Neutral
KTM TANJUNG MALIM,TANJUNG MALIM,Electric Train Service Padang Besar - Gemas,KTM,0.06713541666666667,3.5,Neutral
KTM TANJUNG MALIM,TANJUNG MALIM,,KTM,0.06713541666666667,3.5,Neutral
KTM TAPAH ROAD,TAPAH ROAD,Electric Train Service Padang Besar - Gemas,KTM,0.11327460317460318,3.5238095238095237,Neutral
KTM TASEK,TASEK,KTM Butterworth - Ipoh,KTM,-0.06166428571428571,3.7857142857142856,Neutral
KTM TASEK,TASEK,Electric Train Service Padang Besar - Gemas,KTM,-0.06166428571428571,3.7857142857142856,Neutral
KTM TASEK GELUGOR,TASEK GELUGOR,KTM Butterworth - Padang Besar,KTM,0.0229558940397351,3.699337748344371,Neutral
KTM TASEK GELUGOR,TASEK GELUGOR,Electric Train Service Padang Besar - Gemas,KTM,0.0229558940397351,3.699337748344371,Neutral
KTM TELUK GADONG,Teluk Gadong,,KTM,0.011672549019607842,3.2941176470588234,Neutral
KTM TELUK GUNONG,Teluk Gunong,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.0,2.0,Neutral
KTM TELUK GUNONG,Teluk Gunong,Intercity Shuttle Tumpat - Gemas,KTM,0.0,2.0,Neutral
KTM TELUK PULAI,Teluk Pulai,,KTM,-0.014876190476190473,3.357142857142857,Neutral
KTM TEMANGAN,Temangan,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.06802857142857144,4.142857142857143,Neutral
KTM TEMANGAN,Temangan,Intercity Shuttle Tumpat - Gemas,KTM,0.06802857142857144,4.142857142857143,Neutral
KTM TEMBELING,TEMBELING,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.2411,1.0,Positive
KTM TEMBELING,TEMBELING,Intercity Shuttle Tumpat - Gemas,KTM,0.2411,1.0,Positive
KTM TIROI,Tiroi,,KTM,0.02839032258064516,3.806451612903226,Neutral
KTM TO'UBAN,To' Uban,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.0,5.0,Neutral
KTM TO'UBAN,To' Uban,Intercity Shuttle Tumpat - Gemas,KTM,0.0,5.0,Neutral
KTM TRIANG,Triang,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.06879999999999999,4.181818181818182,Neutral
KTM TRIANG,Triang,Intercity Shuttle Tumpat - Gemas,KTM,0.06879999999999999,4.181818181818182,Neutral
KTM TUMPAT,TUMPAT,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.094732,4.4,Neutral
KTM TUMPAT,TUMPAT,Intercity Shuttle Tumpat - Gemas,KTM,0.094732,4.4,Neutral
KTM UKM,UKM,,KTM,0.11028301886792453,3.943396226415094,Neutral
KTM ULU TEMIANG,Ulu Temiang,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.265325,4.75,Positive
KTM ULU TEMIANG,Ulu Temiang,Intercity Shuttle Tumpat - Gemas,KTM,0.265325,4.75,Positive
KTM WAKAF BHARU,Wakaf Bahru,Intercity Ekspres Rakyat Timuran Tumpat - JB Sentral,KTM,0.13021739130434784,4.195652173913044,Neutral
KTM WAKAF BHARU,Wakaf Bahru,Intercity Shuttle Tumpat - Gemas,KTM,0.13021739130434784,4.195652173913044,Neutral
KTM WOODLANDS,Woodlands,Intercity Shuttle Tebrau JB Sentral - Woodlands,KTM,0.09570206611570248,3.4214876033057853,Neutral
LRT ABDULLAH HUKUM,ABDULLAH HUKUM,LRT Kelana Jaya Line,LRT,0.07022400000000001,3.81,Neutral
LRT ALAM MEGAH,ALAM MEGAH,LRT Kelana Jaya Line,LRT,0.06596543209876543,3.9753086419753085,Neutral
LRT ALAM SUTERA,ALAM SUTERA,LRT Sri Petaling Line,LRT,-0.03652999999999999,3.5,Neutral
LRT AMPANG,AMPANG,LRT Ampang Line,LRT,0.114092,4.49,Neutral
LRT AMPANG PARK,AMPANG PARK,LRT Kelana Jaya Line,LRT,0.135221,4.06,Neutral
LRT ARA DAMANSARA,ARA DAMANSARA,LRT Kelana Jaya Line,LRT,0.08537499999999999,4.44,Neutral
LRT ASIA JAYA,ASIA JAYA,LRT Kelana Jaya Line,LRT,0.06268947368421053,4.189473684210526,Neutral
LRT AWAN BESAR,AWAN BESAR,LRT Sri Petaling Line,LRT,0.10194900000000001,4.18,Neutral
LRT BANDAR PUTERI,BANDAR PUTERI,LRT Sri Petaling Line,LRT,0.07196470588235294,3.735294117647059,Neutral
LRT BANDAR TASIK SELATAN,BANDAR TASIK SELATAN,LRT Sri Petaling Line,LRT,-0.07136578947368422,4.157894736842105,Neutral
LRT BANDAR TUN RAZAK,BANDAR TUN RAZAK,LRT Sri Petaling Line,LRT,0.12191627906976744,3.883720930232558,Neutral
LRT BANDARAYA - UOB,BANDARAYA - UOB,LRT Ampang Line,LRT,0.1251490566037736,4.169811320754717,Neutral
LRT BANDARAYA - UOB,BANDARAYA - UOB,LRT Sri Petaling Line,LRT,0.1251490566037736,4.169811320754717,Neutral
LRT BANGSAR,BANGSAR,LRT Kelana Jaya Line,LRT,0.138559,4.46,Neutral
LRT BUKIT JALIL,BUKIT JALIL,LRT Sri Petaling Line,LRT,0.16804691358024693,4.160493827160494,Neutral
LRT CAHAYA,CAHAYA,LRT Ampang Line,LRT,0.04908157894736842,4.105263157894737,Neutral
LRT CEMPAKA,CEMPAKA,LRT Ampang Line,LRT,0.0069903225806451615,3.6774193548387095,Neutral
LRT CGC GLENMARIE,CGC GLENMARIE,LRT Kelana Jaya Line,LRT,0.028227000000000002,4.34,Neutral
LRT CHAN SOW LIN,CHAN SOW LIN,LRT Sri Petaling Line,LRT,0.12376200000000001,4.25,Neutral
LRT CHAN SOW LIN,CHAN SOW LIN,LRT Ampang Line,LRT,0.12376200000000001,4.25,Neutral
LRT CHERAS,CHERAS,LRT Sri Petaling Line,LRT,-0.0059953488372093,3.3488372093023258,Neutral
LRT DAMAI,DAMAI,LRT Kelana Jaya Line,LRT,0.05842962962962962,3.962962962962963,Neutral
LRT DANG WANGI,DANG WANGI,LRT Kelana Jaya Line,LRT,-0.010366666666666665,3.303030303030303,Neutral
LRT DATO' KERAMAT,DATO' KERAMAT,LRT Kelana Jaya Line,LRT,-0.017836363636363636,4.318181818181818,Neutral
LRT GOMBAK,GOMBAK,LRT Kelana Jaya Line,LRT,0.06195581395348837,4.441860465116279,Neutral
LRT HANG TUAH,HANG TUAH,LRT Ampang Line,LRT,0.09920729166666666,3.90625,Neutral
LRT HANG TUAH,HANG TUAH,LRT Sri Petaling Line,LRT,0.09920729166666666,3.90625,Neutral
LRT IOI PUCHONG JAYA,IOI PUCHONG JAYA,LRT Sri Petaling Line,LRT,0.010638000000000003,3.64,Neutral
LRT JELATEK,JELATEK,LRT Kelana Jaya Line,LRT,0.09676842105263157,4.2368421052631575,Neutral
LRT KAMPUNG BARU - CBP COOPBANK PERTAMA,KAMPUNG BARU - CBP COOPBANK PERTAMA,LRT Kelana Jaya Line,LRT,0.116759,4.3,Neutral
LRT KELANA JAYA,KELANA JAYA,LRT Kelana Jaya Line,LRT,0.098506,3.72,Neutral
LRT KERINCHI,KERINCHI,LRT Kelana Jaya Line,LRT,0.09127529411764705,4.152941176470589,Neutral
LRT KINRARA,KINRARA,LRT Sri Petaling Line,LRT,0.05459000000000001,3.74,Neutral
LRT KL SENTRAL - REDONE,KL SENTRAL - REDONE,LRT Kelana Jaya Line,LRT,0.062081,4.49,Neutral
LRT KLCC,KLCC,LRT Kelana Jaya Line,LRT,0.048726000000000005,3.93,Neutral
LRT LEMBAH SUBANG,LEMBAH SUBANG,LRT Kelana Jaya Line,LRT,0.054697260273972606,3.9863013698630136,Neutral
LRT MALURI,MALURI,LRT Ampang Line,LRT,0.052725999999999995,4.06,Neutral
LRT MASJID JAMEK,MASJID JAMEK,LRT Ampang Line,LRT,0.137235,4.74,Neutral
LRT MASJID JAMEK,MASJID JAMEK,LRT Sri Petaling Line,LRT,0.137235,4.74,Neutral
LRT MASJID JAMEK,MASJID JAMEK,LRT Kelana Jaya Line,LRT,0.137235,4.74,Neutral
LRT MIHARJA,MIHARJA,LRT Ampang Line,LRT,0.11019189189189188,3.891891891891892,Neutral
LRT MUHIBBAH,MUHIBBAH,LRT Sri Petaling Line,LRT,0.092133,4.2,Neutral
LRT PANDAN INDAH,PANDAN INDAH,LRT Ampang Line,LRT,0.07741071428571429,3.857142857142857,Neutral
LRT PANDAN JAYA,PANDAN JAYA,LRT Ampang Line,LRT,0.12805322580645162,3.935483870967742,Neutral
LRT PASAR SENI,PASAR SENI,LRT Kelana Jaya Line,LRT,0.168423,4.38,Neutral
LRT PLAZA RAKYAT,PLAZA RAKYAT,LRT Ampang Line,LRT,-0.038459,3.4,Neutral
LRT PLAZA RAKYAT,PLAZA RAKYAT,LRT Sri Petaling Line,LRT,-0.038459,3.4,Neutral
LRT PUCHONG PERDANA,PUCHONG PERDANA,LRT Sri Petaling Line,LRT,-0.015929999999999996,4.17,Neutral
LRT PUCHONG PRIMA,PUCHONG PRIMA,LRT Sri Petaling Line,LRT,0.12820600000000001,3.9,Neutral
LRT PUDU,PUDU,LRT Ampang Line,LRT,0.08737600000000001,4.18,Neutral
LRT PUDU,PUDU,LRT Sri Petaling Line,LRT,0.08737600000000001,4.18,Neutral
LRT PUSAT BANDAR PUCHONG,PUSAT BANDAR PUCHONG,LRT Sri Petaling Line,LRT,0.10255399999999999,4.26,Neutral
LRT PUTRA HEIGHTS,PUTRA HEIGHTS,LRT Sri Petaling Line,LRT,0.161493,3.93,Neutral
LRT PUTRA HEIGHTS,PUTRA HEIGHTS,LRT Kelana Jaya Line,LRT,0.161493,3.93,Neutral
LRT PWTC,PWTC,LRT Ampang Line,LRT,0.09464600000000001,4.05,Neutral
LRT PWTC,PWTC,LRT Sri Petaling Line,LRT,0.09464600000000001,4.05,Neutral
LRT SALAK SELATAN,SALAK SELATAN,LRT Sri Petaling Line,LRT,0.08248196721311475,3.360655737704918,Neutral
LRT SENTUL,SENTUL,LRT Ampang Line,LRT,-0.0015171428571428567,3.8,Neutral
LRT SENTUL,SENTUL,LRT Sri Petaling Line,LRT,-0.0015171428571428567,3.8,Neutral
LRT SENTUL TIMUR,SENTUL TIMUR,LRT Ampang Line,LRT,0.017060919540229886,4.022988505747127,Neutral
LRT SENTUL TIMUR,SENTUL TIMUR,LRT Sri Petaling Line,LRT,0.017060919540229886,4.022988505747127,Neutral
LRT SETIAWANGSA,SETIAWANGSA,LRT Kelana Jaya Line,LRT,0.15294583333333334,4.145833333333333,Neutral
LRT SRI PETALING,SRI PETALING,LRT Sri Petaling Line,LRT,0.04487721518987342,3.8734177215189876,Neutral
LRT SRI RAMPAI,SRI RAMPAI,LRT Kelana Jaya Line,LRT,0.15680999999999998,4.171428571428572,Neutral
LRT SS 15,SS 15,LRT Kelana Jaya Line,LRT,0.076879,3.84,Neutral
LRT SS 18,SS 18,LRT Kelana Jaya Line,LRT,0.1294245283018868,3.8679245283018866,Neutral
LRT SUBANG ALAM,SUBANG ALAM,LRT Kelana Jaya Line,LRT,0.11908222222222224,3.933333333333333,Neutral
LRT SUBANG JAYA,SUBANG JAYA,LRT Kelana Jaya Line,LRT,0.106786,3.95,Neutral
LRT SULTAN ISMAIL,SULTAN ISMAIL,LRT Ampang Line,LRT,0.09274,4.155555555555556,Neutral
LRT SULTAN ISMAIL,SULTAN ISMAIL,LRT Sri Petaling Line,LRT,0.09274,4.155555555555556,Neutral
LRT SUNGAI BESI,SUNGAI BESI,LRT Sri Petaling Line,LRT,0.04827179487179487,3.8974358974358974,Neutral
LRT TAIPAN,TAIPAN,LRT Kelana Jaya Line,LRT,0.046705555555555556,4.444444444444445,Neutral
LRT TAMAN BAHAGIA,TAMAN BAHAGIA,LRT Kelana Jaya Line,LRT,0.109784,3.96,Neutral
LRT TAMAN JAYA,TAMAN JAYA,LRT Kelana Jaya Line,LRT,0.09199199999999999,4.12,Neutral
LRT TAMAN MELATI,TAMAN MELATI,LRT Kelana Jaya Line,LRT,0.126159,3.85,Neutral
LRT TAMAN PARAMOUNT,TAMAN PARAMOUNT,LRT Kelana Jaya Line,LRT,0.15559333333333333,4.3,Neutral
LRT TAMAN PERINDUSTRIAN PUCHONG,TAMAN PERINDUSTRIAN PUCHONG,LRT Sri Petaling Line,LRT,,,
LRT TITIWANGSA,TITIWANGSA,LRT Ampang Line,LRT,0.093705,4.09,Neutral
LRT TITIWANGSA,TITIWANGSA,LRT Sri Petaling Line,LRT,0.093705,4.09,Neutral
LRT UNIVERSITI,UNIVERSITI,LRT Kelana Jaya Line,LRT,0.06864722222222223,4.444444444444445,Neutral
LRT USJ 21,USJ 21,LRT Kelana Jaya Line,LRT,0.15495636363636364,4.236363636363636,Neutral
LRT USJ 7,USJ 7,LRT Kelana Jaya Line,LRT,0.15337299999999998,4.1,Neutral
LRT WANGSA MAJU,WANGSA MAJU,LRT Kelana Jaya Line,LRT,0.056406,3.87,Neutral
LRT WAWASAN,WAWASAN,LRT Kelana Jaya Line,LRT,0.1360560606060606,3.742424242424242,Neutral
MONORAIL BUKIT BINTANG ,BUKIT BINTANG ,KL Monorail Line,MONORAIL,0.14377323943661974,4.070422535211268,Neutral
MONORAIL BUKIT NANAS,BUKIT NANAS,KL Monorail Line,MONORAIL,0.08497199999999999,3.79,Neutral
MONORAIL CHOW KIT,CHOW KIT,KL Monorail Line,MONORAIL,0.09268000000000001,3.8444444444444446,Neutral
MONORAIL HANG TUAH,HANG TUAH,KL Monorail Line,MONORAIL,0.05461666666666666,3.5,Positive
MONORAIL IMBI,IMBI,KL Monorail Line,MONORAIL,0.055195238095238096,3.6904761904761907,Neutral
MONORAIL KL SENTRAL,KL SENTRAL,KL Monorail Line,MONORAIL,0.153703,4.15,Neutral
MONORAIL MAHARAJALELA,MAHARAJALELA,KL Monorail Line,MONORAIL,0.04460434782608696,3.782608695652174,Neutral
MONORAIL MEDAN TUANKU,MEDAN TUANKU,KL Monorail Line,MONORAIL,0.05956222222222222,3.522222222222222,Neutral
MONORAIL RAJA CHULAN,RAJA CHULAN,KL Monorail Line,MONORAIL,0.007347474747474748,3.3434343434343434,Neutral
MONORAIL TITIWANGSA,TITIWANGSA,KL Monorail Line,MONORAIL,0.095846,4.09,Neutral
MONORAIL TUN SAMBANTHAN,TUN SAMBANTHAN,KL Monorail Line,MONORAIL,0.02078194444444444,3.6805555555555554,Neutral
MRT 16 SIERRA,16 SIERRA,MRT Putrajaya Line,MRT,0.16866,4.54,Neutral
MRT AMPANG PARK,AMPANG PARK,MRT Putrajaya Line,MRT,0.212435,4.4,Neutral
MRT BANDAR TUN HUSSEIN ONN,BANDAR TUN HUSSEIN ONN,MRT Kajang Line,MRT,0.045853000000000005,4.29,Neutral
MRT BANDAR UTAMA,BANDAR UTAMA,MRT Kajang Line,MRT,-0.037382,3.44,Neutral
MRT BATU 11 CHERAS,BATU 11 CHERAS,MRT Kajang Line,MRT,0.110353125,3.875,Neutral
MRT BUKIT BINTANG ,BUKIT BINTANG ,MRT Kajang Line,MRT,0.1189,4.69,Neutral
MRT BUKIT DUKUNG,BUKIT DUKUNG,MRT Kajang Line,MRT,0.082479,4.15,Neutral
MRT CHAN SOW LIN,CHAN SOW LIN,MRT Putrajaya Line,MRT,0.123046,4.56,Neutral
MRT COCHRANE,COCHRANE,MRT Kajang Line,MRT,0.11766199999999999,3.89,Neutral
MRT CONLAY,CONLAY,MRT Putrajaya Line,MRT,0.21619000000000002,4.866666666666666,Neutral
MRT CYBERJAYA CITY CENTRE,CYBERJAYA CITY CENTRE,MRT Putrajaya Line,MRT,0.014384000000000001,4.23,Neutral
MRT CYBERJAYA UTARA,CYBERJAYA UTARA,MRT Putrajaya Line,MRT,0.11588699999999999,4.31,Neutral
MRT DAMANSARA DAMAI,DAMANSARA DAMAI,MRT Putrajaya Line,MRT,0.035558,4.47,Neutral
MRT HOSPITAL KUALA LUMPUR,HOSPITAL KUALA LUMPUR,MRT Putrajaya Line,MRT,0.11836,4.36,Neutral
MRT JALAN IPOH,JALAN IPOH,MRT Putrajaya Line,MRT,0.12178,3.3,Positive
MRT JINJANG,JINJANG,MRT Putrajaya Line,MRT,0.076925,4.25,Neutral
MRT KAJANG,KAJANG,MRT Kajang Line,MRT,0.109098,4.6,Neutral
MRT KAMPUNG BATU,KAMPUNG BATU,MRT Putrajaya Line,MRT,0.069411,4.48,Neutral
MRT KAMPUNG SELAMAT,KAMPUNG SELAMAT,MRT Putrajaya Line,MRT,0.10401099999999999,4.32,Neutral
MRT KENTOMEN,KENTOMEN,MRT Putrajaya Line,MRT,0.03146052631578948,4.394736842105263,Neutral
MRT KEPONG BARU,KEPONG BARU,MRT Putrajaya Line,MRT,0.075436,4.45,Neutral
MRT KOTA DAMANSARA,KOTA DAMANSARA,MRT Kajang Line,MRT,0.064745,4.55,Neutral
MRT KUCHAI,KUCHAI,MRT Putrajaya Line,MRT,0.17211627906976742,4.116279069767442,Neutral
MRT KWASA DAMANSARA,KWASA DAMANSARA,MRT Putrajaya Line,MRT,0.104685,4.49,Neutral
MRT KWASA DAMANSARA,KWASA DAMANSARA,MRT Kajang Line,MRT,0.104685,4.49,Neutral
MRT KWASA SENTRAL,KWASA SENTRAL,MRT Kajang Line,MRT,0.14864444444444444,2.9444444444444446,Neutral
MRT MALURI,MALURI,MRT Kajang Line,MRT,0.110601,4.5,Neutral
MRT MERDEKA,MERDEKA,MRT Kajang Line,MRT,0.168139,4.34,Neutral
MRT METRO PRIMA,METRO PRIMA,MRT Putrajaya Line,MRT,0.07847,4.28,Neutral
MRT MUTIARA DAMANSARA,MUTIARA DAMANSARA,MRT Kajang Line,MRT,,,
MRT MUZIUM NEGARA,MUZIUM NEGARA,MRT Kajang Line,MRT,0.140532,4.56,Neutral
MRT PASAR SENI,PASAR SENI,MRT Kajang Line,MRT,0.114429,4.53,Neutral
MRT PERSIARAN KLCC,PERSIARAN KLCC,MRT Putrajaya Line,MRT,0.117832,4.65,Neutral
MRT PHILEO DAMANSARA,PHILEO DAMANSARA,MRT Kajang Line,MRT,0.131964,4.2,Neutral
MRT PUSAT BANDAR DAMANSARA,PUSAT BANDAR DAMANSARA,MRT Kajang Line,MRT,0.09588351648351649,3.923076923076923,Neutral
MRT PUTRA PERMAI,PUTRA PERMAI,MRT Putrajaya Line,MRT,0.17796700000000001,4.39,Neutral
MRT PUTRAJAYA SENTRAL,PUTRAJAYA SENTRAL,MRT Putrajaya Line,MRT,0.138553,4.45,Neutral
MRT RAJA UDA,RAJA UDA,MRT Putrajaya Line,MRT,0.18614899999999998,4.79,Neutral
MRT SEMANTAN,SEMANTAN,MRT Kajang Line,MRT,0.087112,4.12,Neutral
MRT SENTUL BARAT,SENTUL BARAT,MRT Putrajaya Line,MRT,0.11897,4.44,Neutral
MRT SERDANG JAYA,SERDANG JAYA,MRT Putrajaya Line,MRT,0.12633,4.63,Neutral
MRT SERDANG RAYA SELATAN,SERDANG RAYA SELATAN,MRT Putrajaya Line,MRT,0.10758200000000001,4.56,Neutral
MRT SERDANG RAYA UTARA,SERDANG RAYA UTARA,MRT Putrajaya Line,MRT,0.14494300000000002,4.75,Neutral
MRT SRI DAMANSARA BARAT,SRI DAMANSARA BARAT,MRT Putrajaya Line,MRT,0.04623137254901961,4.294117647058823,Neutral
MRT SRI DAMANSARA SENTRAL,SRI DAMANSARA SENTRAL,MRT Putrajaya Line,MRT,0.06170899999999999,4.35,Neutral
MRT SRI DAMANSARA TIMUR,SRI DAMANSARA TIMUR,MRT Putrajaya Line,MRT,0.12510563380281692,4.267605633802817,Neutral
MRT SRI DELIMA,SRI DELIMA,MRT Putrajaya Line,MRT,0.144325,3.8333333333333335,Neutral
MRT SRI RAYA,SRI RAYA,MRT Kajang Line,MRT,0.092949,4.49,Neutral
MRT STADIUM KAJANG,STADIUM KAJANG,MRT Kajang Line,MRT,0.10437578947368423,4.4526315789473685,Neutral
MRT SUNGAI BESI,SUNGAI BESI,MRT Putrajaya Line,MRT,0.128285,4.5,Neutral
MRT SUNGAI BULOH,SUNGAI BULOH,MRT Putrajaya Line,MRT,0.04012,3.68,Neutral
MRT SUNGAI JERNIH,SUNGAI JERNIH,MRT Kajang Line,MRT,0.078746,4.34,Neutral
MRT SURIAN,SURIAN,MRT Kajang Line,MRT,0.08115800000000001,4.32,Neutral
MRT TAMAN CONNAUGHT,TAMAN CONNAUGHT,MRT Kajang Line,MRT,0.106584,4.21,Neutral
MRT TAMAN EQUINE,TAMAN EQUINE,MRT Putrajaya Line,MRT,0.10638500000000001,4.39,Neutral
MRT TAMAN MIDAH,TAMAN MIDAH,MRT Kajang Line,MRT,0.147593,4.65,Neutral
MRT TAMAN MUTIARA,TAMAN MUTIARA,MRT Kajang Line,MRT,0.09762708333333332,4.427083333333333,Neutral
MRT TAMAN NAGA EMAS,TAMAN NAGA EMAS,MRT Putrajaya Line,MRT,0.074293,4.49,Neutral
MRT TAMAN PERTAMA,TAMAN PERTAMA,MRT Kajang Line,MRT,0.137289,4.12,Neutral
MRT TAMAN SUNTEX,TAMAN SUNTEX,MRT Kajang Line,MRT,0.030305,3.97,Neutral
MRT TAMAN TUN DR ISMAIL,TAMAN TUN DR ISMAIL,MRT Kajang Line,MRT,0.07637000000000001,4.46,Neutral
MRT TITIWANGSA,TITIWANGSA,MRT Putrajaya Line,MRT,0.107554,4.54,Neutral
MRT TUN RAZAK EXCHANGE,TUN RAZAK EXCHANGE,MRT Kajang Line,MRT,0.061386,4.46,Neutral
MRT TUN RAZAK EXCHANGE,TUN RAZAK EXCHANGE,MRT Putrajaya Line,MRT,0.061386,4.46,Neutral
MRT UPM,UPM,MRT Putrajaya Line,MRT,0.12884700000000002,4.59,Neutral
TERMINAL SHAHAB PERDANA Bus Stop,TERMINAL SHAHAB PERDANA,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
MASJID AL RAHMAH Bus Stop,MASJID AL RAHMAH,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
MEDAN SELERA TAMAN WIRA MERGONG Bus Stop,MEDAN SELERA TAMAN WIRA MERGONG,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
TAMAN WIRA Bus Stop,TAMAN WIRA,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
KG LUBUK PERINGGI Bus Stop,KG LUBUK PERINGGI,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
GIAT MARA Bus Stop,GIAT MARA,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
STOR JKR Bus Stop,STOR JKR,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
HOSPITAL ALOR SETAR Bus Stop,HOSPITAL ALOR SETAR,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
KOMPLEKS SUKAN Bus Stop,KOMPLEKS SUKAN,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
STADIUM DARUL AMAN Bus Stop,STADIUM DARUL AMAN,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
STADIUM DARUL AMAN 2 Bus Stop,STADIUM DARUL AMAN 2,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
BAKAR BATA Bus Stop,BAKAR BATA,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
WISMA KANCUT Bus Stop,WISMA KANCUT,SHAHAB PERDANA - KUALA KEDAH,myBas,,,
